trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
1439,DOT,A,SHORT,2026-03-01 22:00:00+00:00,2026-03-02 00:00:00+00:00,1.514,1.562,1h,24,0.9845361161967219,0.9764881837091753,5,3500.0000000000005,HARD_SL_HIT,2,2.0,-3.2504,-113.76,0.9845
1441,SOL,A,SHORT,2026-03-01 21:25:00+00:00,2026-03-02 00:35:00+00:00,82.74,84.17,5m,41,0.940057527385044,0.9182942551323073,1,700.0000000000001,HARD_SL_HIT,38,3.17,-1.8083,-12.66,0.9401
1444,NEAR,B,LONG,2026-03-02 00:40:00+00:00,2026-03-02 01:20:00+00:00,1.164,1.16,5m,52,0.9348734970270097,0.9419266397345055,1,600.0,TREND_EXHAUSTION,8,0.67,-0.4236,-2.54,0.9414
1431,LTC,A,SHORT,2026-03-01 09:55:00+00:00,2026-03-02 02:35:00+00:00,53.91,54.0,5m,95,0.9071902970060521,0.8842703873845542,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.2469,-1.73,0.9218
1435,BCH,A,SHORT,2026-03-01 13:55:00+00:00,2026-03-02 06:35:00+00:00,452.17,446.19,5m,143,0.937828648899334,0.9152267571770126,1,700.0000000000001,TIME_BARRIER,200,16.67,1.2425,8.7,0.9378
1446,ETH,A,LONG,2026-03-02 02:40:00+00:00,2026-03-02 07:05:00+00:00,1959.02,1925.48,5m,74,0.8585572097260331,0.8748044994820966,1,700.0000000000001,HARD_SL_HIT,53,4.42,-1.7921,-12.54,0.8586
1445,BTC,A,LONG,2026-03-02 01:25:00+00:00,2026-03-02 07:15:00+00:00,66559.3,65521.2,5m,24,0.9352904037640738,0.9133131632454677,1,700.0000000000001,HARD_SL_HIT,70,5.83,-1.6397,-11.48,0.9353
1448,DOT,A,SHORT,2026-03-02 07:10:00+00:00,2026-03-02 07:40:00+00:00,1.507,1.514,5m,34,0.9345816274767875,0.942562705012766,1,700.0000000000001,TREND_EXHAUSTION,6,0.5,-0.5445,-3.81,0.938
1449,RENDER,B,SHORT,2026-03-02 07:20:00+00:00,2026-03-02 09:10:00+00:00,1.332,1.352,5m,22,0.9316244252265498,0.9408262784303505,1,600.0,HARD_SL_HIT,22,1.83,-1.5815,-9.49,0.9316
1450,SOL,A,SHORT,2026-03-02 07:45:00+00:00,2026-03-02 14:40:00+00:00,83.12,84.74,5m,53,0.9173266360739665,0.8958967311401463,1,700.0000000000001,HARD_SL_HIT,83,6.92,-2.029,-14.2,0.9174
1447,STX,B,SHORT,2026-03-02 06:40:00+00:00,2026-03-02 14:45:00+00:00,0.2523,0.2568,5m,40,0.9116439761089464,0.8930716632085083,1,600.0,HARD_SL_HIT,97,8.08,-1.8636,-11.18,0.9305
1442,TIA,C,LONG,2026-03-01 22:25:00+00:00,2026-03-02 15:05:00+00:00,0.3186,0.3371,5m,23,0.9325554138025295,0.9110121192921167,1,700.0000000000001,TIME_BARRIER,200,16.67,5.7267,40.09,0.9399
1451,ETH,A,SHORT,2026-03-02 09:15:00+00:00,2026-03-02 15:05:00+00:00,1954.91,2003.88,5m,72,0.8314364842381259,0.8737350835037034,1,700.0000000000001,HARD_SL_HIT,70,5.83,-2.585,-18.09,0.8314
1452,SHIB,C,LONG,2026-03-02 15:05:00+00:00,2026-03-02 15:20:00+00:00,5.65e-06,5.77e-06,5m,20,0.889791119172581,0.8762256460908793,1,525.0000000000001,TREND_EXHAUSTION,3,0.25,2.0439,10.73,0.9644
1453,BTC,A,LONG,2026-03-02 15:10:00+00:00,2026-03-02 15:25:00+00:00,67701.1,68525.3,5m,20,0.837314328173774,0.867918095399625,1,700.0000000000001,TREND_EXHAUSTION,3,0.25,1.1374,7.96,0.9629
1455,ATOM,B,LONG,2026-03-02 15:10:00+00:00,2026-03-02 15:25:00+00:00,1.845,1.859,5m,21,0.9158228632709722,0.8802570806843959,1,600.0,TREND_EXHAUSTION,3,0.25,0.6788,4.07,0.9516
1454,ADA,A,LONG,2026-03-02 15:10:00+00:00,2026-03-02 15:30:00+00:00,0.2813,0.2841,5m,20,0.8597296618673164,0.8720368749738068,1,700.0000000000001,TREND_EXHAUSTION,4,0.33,0.9154,6.41,0.9641
1456,SOL,A,LONG,2026-03-02 15:30:00+00:00,2026-03-02 15:35:00+00:00,87.59,88.53,5m,20,0.9573580271134232,0.9557117802155564,1,700.0000000000001,TREND_EXHAUSTION,1,0.08,0.9932,6.95,0.9742
1443,WIF,C,LONG,2026-03-02 00:05:00+00:00,2026-03-02 16:45:00+00:00,0.1906,0.2085,5m,43,0.8959305161046162,0.9120056299351046,1,525.0000000000001,TIME_BARRIER,200,16.67,9.3114,48.88,0.9468
1459,RENDER,B,LONG,2026-03-02 15:50:00+00:00,2026-03-02 17:05:00+00:00,1.423,1.396,5m,24,0.9614142592638139,0.9545484793877388,1,600.0,HARD_SL_HIT,15,1.25,-1.9774,-11.86,0.9614
1462,SOL,A,LONG,2026-03-02 17:10:00+00:00,2026-03-02 17:10:00+00:00,88.56,88.36,5m,45,0.9359611063532701,0.9549930561263977,1,700.0000000000001,TREND_EXHAUSTION,0,0.0,-0.3058,-2.14,0.936
1461,DOT,A,LONG,2026-03-02 16:50:00+00:00,2026-03-02 17:15:00+00:00,1.576,1.55,5m,54,0.913133211278113,0.9079390536137465,1,700.0000000000001,HARD_SL_HIT,5,0.42,-1.7297,-12.11,0.9131
1463,BTC,A,LONG,2026-03-02 17:15:00+00:00,2026-03-02 17:15:00+00:00,69378.6,69253.2,5m,46,0.9332203213353502,0.9448863128041357,1,700.0000000000001,TREND_EXHAUSTION,0,0.0,-0.2607,-1.83,0.9332
1458,SEI,C,LONG,2026-03-02 15:35:00+00:00,2026-03-02 17:35:00+00:00,0.07086,0.0697,5m,20,0.9529062143442025,0.9539659237240204,1,700.0000000000001,HARD_SL_HIT,24,2.0,-1.717,-12.02,0.9548
1464,BNB,A,LONG,2026-03-02 17:20:00+00:00,2026-03-02 20:05:00+00:00,645.85,634.95,5m,53,0.9161693466143456,0.921228071014022,1,700.0000000000001,HARD_SL_HIT,33,2.75,-1.7677,-12.37,0.9365
1467,ETH,A,LONG,2026-03-02 20:10:00+00:00,2026-03-03 02:15:00+00:00,2036.93,2004.89,5m,112,0.8137144014720573,0.8809233993336494,1,700.0000000000001,HARD_SL_HIT,73,6.08,-1.653,-11.57,0.8137
1465,LTC,A,LONG,2026-03-02 17:20:00+00:00,2026-03-03 05:45:00+00:00,54.68,53.77,5m,57,0.8984345563830131,0.8888715042645723,1,700.0000000000001,HARD_SL_HIT,149,12.42,-1.7442,-12.21,0.8984
1457,ATOM,B,LONG,2026-03-02 15:35:00+00:00,2026-03-03 06:25:00+00:00,1.854,1.826,5m,20,0.9566552667636602,0.9542732102652042,1,600.0,HARD_SL_HIT,178,14.83,-1.5902,-9.54,0.9645
1468,DOT,A,SHORT,2026-03-03 02:20:00+00:00,2026-03-03 08:00:00+00:00,1.493,1.517,5m,134,0.9417009230604595,0.92091377708256,1,700.0000000000001,HARD_SL_HIT,68,5.67,-1.6875,-11.81,0.9423
1460,BCH,A,LONG,2026-03-02 15:55:00+00:00,2026-03-03 08:30:00+00:00,446.15,439.12,5m,22,0.9194496900998339,0.8917897905148321,1,700.0000000000001,HARD_SL_HIT,199,16.58,-1.6557,-11.59,0.9461
1466,FIL,B,SHORT,2026-03-02 17:40:00+00:00,2026-03-03 10:20:00+00:00,0.998,0.978,5m,24,0.9121879653185643,0.9093896256701112,1,600.0,TIME_BARRIER,200,16.67,1.924,11.54,0.9387
1472,FET,B,SHORT,2026-03-03 08:35:00+00:00,2026-03-03 16:05:00+00:00,0.1466,0.1503,5m,186,0.9387699633243567,0.9508542853762376,1,600.0,HARD_SL_HIT,90,7.5,-2.6039,-15.62,0.9611
1473,BCH,A,SHORT,2026-03-03 10:25:00+00:00,2026-03-03 16:05:00+00:00,436.54,444.38,5m,41,0.9128580551954579,0.9165357489118827,1,700.0000000000001,HARD_SL_HIT,68,5.67,-1.8759,-13.13,0.9129
1469,BTC,A,SHORT,2026-03-03 05:50:00+00:00,2026-03-03 16:20:00+00:00,67835.5,68857.3,5m,102,0.9377864273694116,0.9329102827538601,1,700.0000000000001,HARD_SL_HIT,126,10.5,-1.5863,-11.1,0.9412
1470,ETH,A,SHORT,2026-03-03 06:30:00+00:00,2026-03-03 23:10:00+00:00,1993.04,1993.78,5m,107,0.9437889375620331,0.8878208902531222,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.1171,-0.82,0.9465
1477,RENDER,B,LONG,2026-03-03 23:15:00+00:00,2026-03-04 03:25:00+00:00,1.35,1.328,5m,27,0.9152284537964738,0.8919266261680936,1,600.0,HARD_SL_HIT,50,4.17,-1.7096,-10.26,0.9152
1474,ATOM,B,SHORT,2026-03-03 16:10:00+00:00,2026-03-04 07:25:00+00:00,1.81,1.841,5m,176,0.9444645262730375,0.8906240472763174,1,600.0,HARD_SL_HIT,183,15.25,-1.7927,-10.76,0.9445
1475,SUI,C,SHORT,2026-03-03 16:10:00+00:00,2026-03-04 08:45:00+00:00,0.9154,0.9338,5m,197,0.8934610259597987,0.8892736059923492,1,700.0000000000001,HARD_SL_HIT,199,16.58,-2.0901,-14.63,0.8935
1476,DOGE,C,SHORT,2026-03-03 16:25:00+00:00,2026-03-04 09:05:00+00:00,0.09201,0.09237,5m,200,0.893034013479525,0.8767362331241041,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.4713,-3.3,0.893
1471,ADA,A,SHORT,2026-03-03 08:30:00+00:00,2026-03-04 09:30:00+00:00,0.2678,0.2723,30m,35,0.9836407314139707,0.9805204415368609,3,2100.0000000000005,HARD_SL_HIT,50,25.0,-1.7604,-36.97,0.9836
1482,SHIB,C,LONG,2026-03-04 09:35:00+00:00,2026-03-04 11:35:00+00:00,5.63e-06,5.52e-06,5m,32,0.9345472995551015,0.8622234749101974,1,525.0000000000001,HARD_SL_HIT,24,2.0,-2.0338,-10.68,0.9432
1483,SOL,A,LONG,2026-03-04 11:40:00+00:00,2026-03-04 11:45:00+00:00,89.58,89.65,5m,80,0.9351530055462307,0.914440459062134,1,700.0000000000001,TREND_EXHAUSTION,1,0.08,-0.0019,-0.01,0.9352
1484,INJ,B,SHORT,2026-03-04 11:50:00+00:00,2026-03-04 14:30:00+00:00,3.062,3.119,5m,28,0.913840507256702,0.8761892607261385,1,600.0,HARD_SL_HIT,32,2.67,-1.9415,-11.65,0.9295
1478,DOT,A,LONG,2026-03-04 03:30:00+00:00,2026-03-04 20:10:00+00:00,1.53,1.551,5m,200,0.7759857127178313,0.8742474654045025,1,700.0000000000001,TIME_BARRIER,200,16.67,1.2925,9.05,0.776
1486,ADA,A,LONG,2026-03-04 20:15:00+00:00,2026-03-04 22:50:00+00:00,0.2811,0.2765,5m,192,0.9459338622038335,0.9545991760261244,1,700.0000000000001,HARD_SL_HIT,31,2.58,-1.7164,-12.01,0.9459
1479,ETH,A,LONG,2026-03-04 07:35:00+00:00,2026-03-05 00:15:00+00:00,1987.38,2130.83,5m,49,0.9178426141542403,0.9031603935267336,1,700.0000000000001,TIME_BARRIER,200,16.67,7.138,49.97,0.9613
1428,TRX,A,LONG,2026-02-28 21:30:00+00:00,2026-03-05 01:30:00+00:00,0.28178,0.28705,30m,24,0.9709896202448007,0.9438229904282434,3,2100.0000000000005,TIME_BARRIER,200,100.0,1.7903,37.6,0.971
1480,BNB,A,LONG,2026-03-04 08:50:00+00:00,2026-03-05 01:30:00+00:00,647.3,656.92,5m,55,0.9570678430874205,0.8680956328861997,1,700.0000000000001,TIME_BARRIER,200,16.67,1.4062,9.84,0.9591
1481,BCH,A,LONG,2026-03-04 09:10:00+00:00,2026-03-05 01:50:00+00:00,460.51,459.24,5m,35,0.8991926193422829,0.8767093310394716,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.3558,-2.49,0.9385
1485,BTC,A,LONG,2026-03-04 14:35:00+00:00,2026-03-05 07:15:00+00:00,72398.0,72632.8,5m,134,0.9194725241305537,0.9105000751957393,1,700.0000000000001,TIME_BARRIER,200,16.67,0.2443,1.71,0.9197
1491,SOL,A,SHORT,2026-03-05 01:55:00+00:00,2026-03-05 07:20:00+00:00,89.85,91.21,5m,76,0.9517977181527434,0.8792081275002104,1,700.0000000000001,HARD_SL_HIT,65,5.42,-1.5936,-11.16,0.9536
1487,LTC,A,LONG,2026-03-04 22:55:00+00:00,2026-03-05 07:50:00+00:00,56.79,55.71,5m,138,0.9122640853566175,0.8982802618963446,1,700.0000000000001,HARD_SL_HIT,107,8.92,-1.9817,-13.87,0.9123
1490,WIF,C,SHORT,2026-03-05 01:35:00+00:00,2026-03-05 08:40:00+00:00,0.2131,0.2163,5m,77,0.945575099334638,0.9117183630951144,1,525.0000000000001,HARD_SL_HIT,85,7.08,-1.5816,-8.3,0.9456
1494,BNB,A,SHORT,2026-03-05 08:30:00+00:00,2026-03-05 10:00:00+00:00,650.55,661.37,30m,28,0.9391735595664622,0.9337164904089822,3,2100.0000000000005,HARD_SL_HIT,3,1.5,-1.7432,-36.61,0.9392
1495,DOGE,C,SHORT,2026-03-05 08:45:00+00:00,2026-03-05 10:25:00+00:00,0.09566,0.09718,5m,182,0.9277615699583045,0.8711960466456194,1,700.0000000000001,HARD_SL_HIT,20,1.67,-1.669,-11.68,0.9278
1492,BCH,A,SHORT,2026-03-05 07:20:00+00:00,2026-03-05 10:30:00+00:00,458.57,466.74,5m,152,0.8772872980456153,0.8756098374494261,1,700.0000000000001,HARD_SL_HIT,38,3.17,-1.8616,-13.03,0.8773
1498,OP,C,LONG,2026-03-05 10:55:00+00:00,2026-03-05 11:35:00+00:00,0.1298,0.1272,5m,37,0.8869182621449593,0.8746264576362648,1,700.0000000000001,HARD_SL_HIT,8,0.67,-2.0831,-14.58,0.8869
1489,TRX,A,LONG,2026-03-05 01:35:00+00:00,2026-03-05 14:00:00+00:00,0.28718,0.28264,5m,200,0.9318749824397669,0.9496800880498315,1,700.0000000000001,HARD_SL_HIT,149,12.42,-1.6609,-11.63,0.9319
1496,ETH,A,LONG,2026-03-05 10:10:00+00:00,2026-03-05 15:05:00+00:00,2124.16,2087.74,5m,28,0.8778943363905028,0.8832793361012926,1,700.0000000000001,HARD_SL_HIT,59,4.92,-1.7946,-12.56,0.888
1497,FLOKI,C,LONG,2026-03-05 10:30:00+00:00,2026-03-05 15:15:00+00:00,2.938e-05,2.892e-05,5m,32,0.8823055411606837,0.897261433276574,1,525.0000000000001,HARD_SL_HIT,57,4.75,-1.6457,-8.64,0.8823
1499,BTC,A,LONG,2026-03-05 11:40:00+00:00,2026-03-05 15:15:00+00:00,72767.1,71640.4,5m,46,0.9081104138418371,0.8921844716173197,1,700.0000000000001,HARD_SL_HIT,43,3.58,-1.6284,-11.4,0.9081
1079,LINK,A,SHORT,2026-01-31 08:00:00+00:00,2026-03-05 16:00:00+00:00,10.613,9.179,4h,21,0.9569412354010494,0.9376478416357856,5,3500.0000000000005,TIME_BARRIER,200,800.0,13.4317,470.11,0.9585
1488,ADA,A,SHORT,2026-03-05 00:20:00+00:00,2026-03-05 17:00:00+00:00,0.2748,0.2702,5m,62,0.9190409830843494,0.8762693102111659,1,700.0000000000001,TIME_BARRIER,200,16.67,1.5939,11.16,0.9289
1504,LINK,A,SHORT,2026-03-05 16:10:00+00:00,2026-03-05 19:10:00+00:00,9.095,9.244,5m,41,0.9126230161860793,0.9248610522765021,1,700.0000000000001,HARD_SL_HIT,36,3.0,-1.7183,-12.03,0.9162
1505,BONK,C,SHORT,2026-03-05 17:05:00+00:00,2026-03-05 19:20:00+00:00,6.07e-06,6.17e-06,5m,54,0.9148958034099548,0.8670338513512941,1,525.0000000000001,HARD_SL_HIT,27,2.25,-1.7274,-9.07,0.9306
1493,PEPE,C,SHORT,2026-03-05 07:25:00+00:00,2026-03-06 00:05:00+00:00,3.59e-06,3.47e-06,5m,166,0.9276298728593534,0.8772528521716048,1,525.0000000000001,TIME_BARRIER,200,16.67,3.2626,17.13,0.9328
1508,INJ,B,SHORT,2026-03-06 00:10:00+00:00,2026-03-06 01:25:00+00:00,3.017,3.0,5m,47,0.9333610796481824,0.9045994334677532,1,600.0,TREND_EXHAUSTION,15,1.25,0.4835,2.9,0.9514
1500,LTC,A,SHORT,2026-03-05 14:05:00+00:00,2026-03-06 06:45:00+00:00,55.99,55.51,5m,44,0.8747215372558729,0.9295218186830558,1,700.0000000000001,TIME_BARRIER,200,16.67,0.7773,5.44,0.907
1509,SUI,C,SHORT,2026-03-06 01:30:00+00:00,2026-03-06 07:25:00+00:00,0.9499,0.9673,5m,64,0.8443663392442613,0.8743344330007106,1,700.0000000000001,HARD_SL_HIT,71,5.92,-1.9118,-13.38,0.8444
1501,SOL,A,SHORT,2026-03-05 15:50:00+00:00,2026-03-06 08:30:00+00:00,89.33,88.38,5m,64,0.932888338764772,0.8796564184390678,1,700.0000000000001,TIME_BARRIER,200,16.67,0.9835,6.88,0.9454
1502,BCH,A,LONG,2026-03-05 17:00:00+00:00,2026-03-06 11:00:00+00:00,460.79,452.84,1h,57,0.8327114732894878,0.8850955970965559,5,3500.0000000000005,HARD_SL_HIT,18,18.0,-1.8053,-63.19,0.8327
1506,ETH,A,SHORT,2026-03-05 19:15:00+00:00,2026-03-06 11:55:00+00:00,2086.75,2050.02,5m,106,0.9397636483788913,0.925337305646329,1,700.0000000000001,TIME_BARRIER,200,16.67,1.6802,11.76,0.9398
1512,STX,B,LONG,2026-03-06 08:35:00+00:00,2026-03-06 11:55:00+00:00,0.2683,0.2639,5m,39,0.9125205246424559,0.9249746309481535,1,600.0,HARD_SL_HIT,40,3.33,-1.72,-10.32,0.9125
1507,BTC,A,SHORT,2026-03-05 19:25:00+00:00,2026-03-06 12:05:00+00:00,71206.7,69809.8,5m,108,0.9446677795958861,0.9228474304277897,1,700.0000000000001,TIME_BARRIER,200,16.67,1.8818,13.17,0.9447
1516,WIF,C,SHORT,2026-03-06 12:10:00+00:00,2026-03-06 13:35:00+00:00,0.197,0.2003,5m,74,0.9139584013377698,0.8931964012775683,1,525.0000000000001,HARD_SL_HIT,17,1.42,-1.7551,-9.21,0.914
1503,AR,B,LONG,2026-03-05 17:00:00+00:00,2026-03-06 16:00:00+00:00,1.662,1.629,1h,105,0.9159464544935004,0.8863406016372078,5,3000.0,HARD_SL_HIT,23,23.0,-2.0656,-61.97,0.9159
1088,XRP,A,SHORT,2026-02-01 12:00:00+00:00,2026-03-06 20:00:00+00:00,1.6491,1.3625,4h,26,0.9559472145524659,0.9417068898048775,5,3500.0000000000005,TIME_BARRIER,200,800.0,17.2992,605.47,0.9589
1511,LINK,A,SHORT,2026-03-06 07:30:00+00:00,2026-03-07 00:10:00+00:00,9.268,8.805,5m,71,0.7524021288699805,0.8810678897286435,1,700.0000000000001,TIME_BARRIER,200,16.67,4.9157,34.41,0.934
1514,BNB,A,SHORT,2026-03-06 12:00:00+00:00,2026-03-07 04:40:00+00:00,637.3,627.31,5m,55,0.9355619134057551,0.9019257372062931,1,700.0000000000001,TIME_BARRIER,200,16.67,1.4876,10.41,0.9362
1515,FIL,B,SHORT,2026-03-06 12:00:00+00:00,2026-03-07 04:40:00+00:00,1.007,0.974,5m,20,0.9332718879331852,0.9243422833621341,1,600.0,TIME_BARRIER,200,16.67,3.1971,19.18,0.9553
1517,ETH,A,SHORT,2026-03-06 13:40:00+00:00,2026-03-07 06:20:00+00:00,2052.34,1974.83,5m,76,0.8579745076753187,0.8966560273208977,1,700.0000000000001,TIME_BARRIER,200,16.67,3.6967,25.88,0.9415
1518,BTC,A,SHORT,2026-03-06 16:05:00+00:00,2026-03-07 08:45:00+00:00,68740.0,67882.6,5m,73,0.926992926599846,0.8868526462840287,1,700.0000000000001,TIME_BARRIER,200,16.67,1.1673,8.17,0.9347
1520,ADA,A,SHORT,2026-03-07 00:15:00+00:00,2026-03-07 16:55:00+00:00,0.2592,0.2553,5m,200,0.8258284363267265,0.861957143804406,1,700.0000000000001,TIME_BARRIER,200,16.67,1.4246,9.97,0.8258
1523,DOGE,C,SHORT,2026-03-07 06:25:00+00:00,2026-03-07 23:05:00+00:00,0.09054,0.08977,5m,27,0.899646992271855,0.9205828438123053,1,700.0000000000001,TIME_BARRIER,200,16.67,0.7705,5.39,0.9446
1524,ETH,A,LONG,2026-03-07 08:50:00+00:00,2026-03-08 01:30:00+00:00,1980.87,1963.11,5m,24,0.9102121759881393,0.9193546024140429,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.9766,-6.84,0.9239
1522,NEAR,B,SHORT,2026-03-07 08:00:00+00:00,2026-03-08 08:00:00+00:00,1.213,1.242,4h,23,0.9651759194537461,0.9445908318176076,5,3000.0,HARD_SL_HIT,6,24.0,-2.4708,-74.12,0.9652
1525,BTC,A,SHORT,2026-03-07 17:00:00+00:00,2026-03-08 09:40:00+00:00,67757.6,67711.7,5m,29,0.9142013623128886,0.9291869044074192,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.0123,-0.09,0.9433
1529,SUI,C,LONG,2026-03-08 09:45:00+00:00,2026-03-08 15:25:00+00:00,0.8986,0.8834,5m,20,0.8963316732883695,0.8823681329720332,1,700.0000000000001,HARD_SL_HIT,68,5.67,-1.7715,-12.4,0.9141
1526,ADA,A,SHORT,2026-03-07 23:10:00+00:00,2026-03-08 15:50:00+00:00,0.2537,0.249,5m,22,0.9045462102795003,0.9207465774120647,1,700.0000000000001,TIME_BARRIER,200,16.67,1.7726,12.41,0.9543
1527,BNB,A,SHORT,2026-03-08 01:35:00+00:00,2026-03-08 18:15:00+00:00,617.95,612.26,5m,197,0.9484645814831301,0.9267049618588931,1,700.0000000000001,TIME_BARRIER,200,16.67,0.8408,5.89,0.9487
1531,TIA,C,SHORT,2026-03-08 15:55:00+00:00,2026-03-08 19:15:00+00:00,0.3137,0.3196,5m,26,0.934219975291349,0.8853713714066413,1,700.0000000000001,HARD_SL_HIT,40,3.33,-1.9608,-13.73,0.9342
1532,THETA,B,SHORT,2026-03-08 18:20:00+00:00,2026-03-08 19:20:00+00:00,0.1758,0.1785,5m,72,0.9459544524126076,0.9103624388163672,1,600.0,HARD_SL_HIT,12,1.0,-1.6158,-9.7,0.946
1534,BNB,A,SHORT,2026-03-08 19:30:00+00:00,2026-03-09 03:15:00+00:00,617.35,627.63,5m,124,0.8682361530389009,0.9104452512037563,1,700.0000000000001,HARD_SL_HIT,93,7.75,-1.7452,-12.22,0.8682
1533,BONK,C,SHORT,2026-03-08 19:20:00+00:00,2026-03-09 05:40:00+00:00,5.66e-06,5.76e-06,5m,120,0.8521068435565781,0.8984355897447937,1,525.0000000000001,HARD_SL_HIT,124,10.33,-1.8468,-9.7,0.8521
1536,DOT,A,LONG,2026-03-09 05:45:00+00:00,2026-03-09 07:00:00+00:00,1.511,1.487,5m,26,0.9218753863976243,0.883912860887352,1,700.0000000000001,HARD_SL_HIT,15,1.25,-1.6684,-11.68,0.9231
1535,ADA,A,LONG,2026-03-09 03:40:00+00:00,2026-03-09 07:20:00+00:00,0.2536,0.2536,5m,21,0.869569870438129,0.8706238315534249,1,700.0000000000001,TREND_EXHAUSTION,44,3.67,-0.08,-0.56,0.96
1530,BTC,A,SHORT,2026-03-08 15:30:00+00:00,2026-03-09 08:10:00+00:00,67130.0,67524.7,5m,76,0.8037000012963568,0.9105072764133684,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.668,-4.68,0.8979
1538,INJ,B,SHORT,2026-03-09 07:25:00+00:00,2026-03-09 08:25:00+00:00,2.872,2.917,5m,20,0.9194536597911821,0.8744301544633681,1,600.0,HARD_SL_HIT,12,1.0,-1.6469,-9.88,0.9195
1521,LINK,A,SHORT,2026-03-07 05:30:00+00:00,2026-03-09 14:30:00+00:00,8.791,8.926,30m,67,0.9016689999057798,0.8870491300169294,3,2100.0000000000005,HARD_SL_HIT,114,57.0,-1.6157,-33.93,0.9017
1519,XRP,A,SHORT,2026-03-06 20:30:00+00:00,2026-03-09 19:00:00+00:00,1.3556,1.3807,30m,27,0.9140037086299889,0.9065605976898917,3,2100.0000000000005,HARD_SL_HIT,141,70.5,-1.9316,-40.56,0.914
1537,ETH,A,LONG,2026-03-09 07:05:00+00:00,2026-03-09 23:45:00+00:00,1979.1,1993.62,5m,109,0.9123647781178126,0.9421446892992055,1,700.0000000000001,TIME_BARRIER,200,16.67,0.6537,4.58,0.9124
1539,BNB,A,LONG,2026-03-09 08:15:00+00:00,2026-03-10 00:55:00+00:00,623.95,639.03,5m,123,0.829175784809616,0.9052297867973609,1,700.0000000000001,TIME_BARRIER,200,16.67,2.3369,16.36,0.9621
1540,ADA,A,LONG,2026-03-09 08:30:00+00:00,2026-03-10 01:10:00+00:00,0.2566,0.2579,5m,126,0.8538684410930623,0.9437731591230512,1,700.0000000000001,TIME_BARRIER,200,16.67,0.4266,2.99,0.8539
1543,DOT,A,SHORT,2026-03-09 23:50:00+00:00,2026-03-10 02:30:00+00:00,1.492,1.519,5m,35,0.8795752744948593,0.8742835790248636,1,700.0000000000001,HARD_SL_HIT,32,2.67,-1.8897,-13.23,0.8796
1542,THETA,B,SHORT,2026-03-09 19:05:00+00:00,2026-03-10 03:35:00+00:00,0.1786,0.1819,5m,78,0.937888214880355,0.9105083823048864,1,600.0,HARD_SL_HIT,102,8.5,-1.9277,-11.57,0.9379
1545,ETH,A,LONG,2026-03-10 01:15:00+00:00,2026-03-10 05:15:00+00:00,2017.44,2049.18,5m,20,0.8663222655523222,0.886245707414313,1,700.0000000000001,TREND_EXHAUSTION,48,4.0,1.4933,10.45,0.9515
1544,BTC,A,LONG,2026-03-10 01:00:00+00:00,2026-03-10 05:20:00+00:00,69113.2,70087.3,5m,20,0.8029989017174956,0.8712249508210679,1,700.0000000000001,TREND_EXHAUSTION,52,4.33,1.3294,9.31,0.9633
1548,SEI,C,LONG,2026-03-10 05:20:00+00:00,2026-03-10 06:30:00+00:00,0.06544,0.0644,5m,171,0.9366506194010338,0.9312262378587147,1,700.0000000000001,HARD_SL_HIT,14,1.17,-1.6692,-11.68,0.9367
1541,TRX,A,SHORT,2026-03-09 14:35:00+00:00,2026-03-10 07:15:00+00:00,0.28487,0.286,5m,137,0.9550189617593436,0.9424323563462502,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.4767,-3.34,0.955
1513,SOL,A,SHORT,2026-03-06 12:00:00+00:00,2026-03-10 09:00:00+00:00,87.21,87.17,1h,45,0.8719007590490045,0.8813355573607785,5,3500.0000000000005,TREND_EXHAUSTION,93,93.0,-0.0341,-1.19,0.9629
1547,XRP,A,LONG,2026-03-10 03:40:00+00:00,2026-03-10 09:00:00+00:00,1.3838,1.403,5m,29,0.8864087077618625,0.8845329871256614,1,700.0000000000001,TREND_EXHAUSTION,64,5.33,1.3075,9.15,0.9509
1546,RENDER,B,LONG,2026-03-10 02:35:00+00:00,2026-03-10 09:55:00+00:00,1.425,1.497,5m,45,0.9159830986631848,0.8853213343926788,1,600.0,TREND_EXHAUSTION,88,7.33,4.9726,29.84,0.9635
1528,ATOM,B,SHORT,2026-03-08 09:00:00+00:00,2026-03-10 10:00:00+00:00,1.758,1.785,1h,29,0.9742316748776124,0.9698136658732249,5,3000.0,HARD_SL_HIT,49,49.0,-1.6158,-48.48,0.9762
1555,TIA,C,LONG,2026-03-10 10:05:00+00:00,2026-03-10 11:40:00+00:00,0.3374,0.3323,5m,46,0.9312377934752428,0.8830809676463243,1,700.0000000000001,HARD_SL_HIT,19,1.58,-1.5916,-11.14,0.9312
