trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,hard_sl,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
63,DOT,A,SHORT,2025-11-03 11:00:00+00:00,2025-11-03 11:05:00+00:00,2.753,2.7407284370385474,5m,24,0.9332096106790688,0.917759536582827,3,2100.0000000000005,2.7945535714285716,ADAPTIVE_TRAIL_HIT,1,0.08,1.3373,28.08,0.8694
64,INJ,B,SHORT,2025-11-03 11:00:00+00:00,2025-11-03 12:00:00+00:00,7.26,7.178938113441206,1h,30,0.9321704812493651,0.9025337104919973,3,1800.0,7.647857142857143,ADAPTIVE_TRAIL_HIT,1,1.0,3.3497,60.29,0.9265
65,PEPE,C,SHORT,2025-11-03 11:00:00+00:00,2025-11-03 11:30:00+00:00,6.12e-06,6.03575013113687e-06,30m,27,0.9306498503856111,0.9228030623621833,3,1575.0000000000005,6.356785714285715e-06,ADAPTIVE_TRAIL_HIT,1,0.5,4.1299,65.05,0.9194
66,SUI,C,SHORT,2025-11-03 11:00:00+00:00,2025-11-03 11:05:00+00:00,2.1785,2.162409828635669,5m,26,0.9373102853470084,0.9064119232441562,3,2100.0000000000005,2.2065196428571427,ADAPTIVE_TRAIL_HIT,1,0.08,2.2158,46.53,0.8599
67,DOGE,C,SHORT,2025-11-03 11:00:00+00:00,2025-11-03 11:30:00+00:00,0.1737,0.1708411200178194,30m,27,0.9284607786757525,0.9079793080823361,3,2100.0000000000005,0.1794780357142857,ADAPTIVE_TRAIL_HIT,1,0.5,4.9376,103.69,0.8984
68,BNB,A,SHORT,2025-11-03 12:00:00+00:00,2025-11-03 12:30:00+00:00,1023.26,1007.9373804800247,30m,29,0.976041374874794,0.9633722879007617,5,3500.0000000000005,1053.2389285714287,ADAPTIVE_TRAIL_HIT,1,0.5,7.4872,262.05,0.9625
69,ATOM,B,SHORT,2025-11-03 12:00:00+00:00,2025-11-03 12:30:00+00:00,2.776,2.7466485339387927,30m,28,0.9555304791202828,0.95353720093561,5,3000.0,2.8551071428571424,ADAPTIVE_TRAIL_HIT,1,0.5,5.2866,158.6,0.9479
70,BNB,A,SHORT,2025-11-03 13:00:00+00:00,2025-11-03 13:30:00+00:00,1013.44,1006.1995963931226,30m,32,0.966895311888071,0.9560507369748251,5,3500.0000000000005,1043.4816071428572,ADAPTIVE_TRAIL_HIT,1,0.5,3.5722,125.03,0.9596
71,ATOM,B,SHORT,2025-11-03 13:00:00+00:00,2025-11-03 13:30:00+00:00,2.767,2.739602299490905,30m,30,0.9564078103845618,0.9534511191653952,5,3000.0,2.8411071428571426,ADAPTIVE_TRAIL_HIT,1,0.5,4.9508,148.52,0.9435
72,BNB,A,SHORT,2025-11-03 14:00:00+00:00,2025-11-03 14:30:00+00:00,1018.21,1005.8384696761426,30m,35,0.9639887164880884,0.9522647763007706,5,3500.0000000000005,1046.5244642857144,ADAPTIVE_TRAIL_HIT,1,0.5,6.0751,212.63,0.9496
